cena,odpad,termin_h,czas_produkcji_h,ksztalt,material,x,y,z,lateness_h_sim
432.7585376068022,0.10033275813543122,55.777,26.546,kwadrat,wiskoza,30.0,30.0,0.3,11984.804
382.5801391727176,0.23551917631392935,40.654,31.119,kwadrat,wiskoza,30.0,30.0,0.3,3014.846
252.52638774180136,0.18007542302987492,61.174,24.334,kwadrat,bawelna,30.0,30.0,0.3,21958.247
201.74295900458844,0.04857690198966411,96.629,33.222,trojkat,poliester,35.0,30.0,0.3,6177.354
488.9044100655817,0.02742659754514145,78.74,45.91,kwadrat,poliester,30.0,30.0,0.3,12864.531
216.30838974204792,0.24859587183548676,26.037,16.954,trojkat,poliester,35.0,30.0,0.3,195.218
453.81463960591935,0.14887176657024417,34.103,18.869,kwadrat,poliester,30.0,30.0,0.3,4845.983
331.0763216515392,0.029089701289627422,114.605,45.735,trapez,bawelna,40.0,25.0,0.3,14585.431
327.3352186665758,0.21063223623413777,53.112,46.505,trojkat,wiskoza,35.0,30.0,0.3,2277.722
186.0887800753414,0.2006629593122056,32.945,3.04,kwadrat,mikrofibra,30.0,30.0,0.3,19107.062
317.6813207758593,0.018068083470089234,66.512,25.074,kwadrat,bawelna,30.0,30.0,0.3,14229.987
456.9094811334043,0.13401794061079217,48.001,45.212,trojkat,bawelna,35.0,30.0,0.3,19547.609
330.18374011939613,0.08568779656867292,28.502,19.745,trapez,poliester,40.0,25.0,0.3,5943.78
114.47665641618849,0.22733296811254738,23.558,4.923,kwadrat,mikrofibra,30.0,30.0,0.3,7066.778
53.7636568445857,0.2625400855863456,90.273,39.413,trapez,poliester,40.0,25.0,0.3,5178.495
420.95770126220725,0.1582763919816497,40.776,13.227,kwadrat,wiskoza,30.0,30.0,0.3,17390.906
267.7952156808862,0.21661981926113558,46.247,25.741,kwadrat,bawelna,30.0,30.0,0.3,8730.802
345.3843215752956,0.11766533803006203,38.668,12.313,trojkat,mikrofibra,35.0,30.0,0.3,11049.609
170.85297535413918,0.2671975366385527,39.783,17.526,trapez,bawelna,40.0,25.0,0.3,5609.709
303.90431750804123,0.15859698119678267,59.871,34.268,trapez,poliester,40.0,25.0,0.3,23230.354
128.0732226597599,0.014159010509213699,31.916,4.803,kwadrat,bawelna,30.0,30.0,0.3,23148.007
120.34263681898739,0.015848005909416596,93.684,47.121,trojkat,bawelna,35.0,30.0,0.3,19456.714
158.67528259677505,0.1894376377749062,4.604,2.885,trojkat,bawelna,35.0,30.0,0.3,12350.902
75.64042714881572,0.26392572068830306,42.251,37.685,trojkat,bawelna,35.0,30.0,0.3,11439.867
80.92115497578244,0.18902793805849902,83.493,38.681,trapez,wiskoza,40.0,25.0,0.3,8761.991
350.54055801536606,0.15232735145657064,30.495,7.353,kwadrat,mikrofibra,30.0,30.0,0.3,11511.209
73.39520838996837,0.1064495566629488,95.999,33.687,trojkat,wiskoza,35.0,30.0,0.3,22783.588
361.4050651759946,0.05064300173536925,50.595,32.034,trojkat,wiskoza,35.0,30.0,0.3,10429.409
304.60169967844837,0.11793653946212374,43.887,41.515,kwadrat,bawelna,30.0,30.0,0.3,132.843
92.19943681565742,0.041190009814671066,96.204,44.577,kwadrat,wiskoza,30.0,30.0,0.3,3905.765
498.03399927449755,0.11979977405976677,82.045,21.856,trojkat,poliester,35.0,30.0,0.3,13249.457
498.27095307445046,0.2526496129951143,65.515,39.958,trojkat,wiskoza,35.0,30.0,0.3,10747.324
162.48062587892957,0.09457183039483524,67.386,44.805,trapez,wiskoza,40.0,25.0,0.3,11800.0
142.00176760892288,0.05048357655231384,75.609,45.037,trojkat,wiskoza,35.0,30.0,0.3,10257.701
311.4276709496807,0.20326374155513274,66.182,22.373,trapez,mikrofibra,40.0,25.0,0.3,19006.701
389.24063721946084,0.11244747730499931,87.641,18.285,kwadrat,wiskoza,30.0,30.0,0.3,23168.316
121.77151814361123,0.1332310670719856,44.112,30.695,trapez,poliester,40.0,25.0,0.3,8125.758
147.9503298112412,0.2912820748813856,93.749,22.259,trojkat,poliester,35.0,30.0,0.3,13951.666
290.9992166958526,0.18971887693965256,112.669,45.05,trapez,poliester,40.0,25.0,0.3,22733.231
482.4140661179711,0.12551686001350004,49.245,38.969,kwadrat,bawelna,30.0,30.0,0.3,13859.976
352.0718713531096,0.09083253848159015,25.439,10.311,trojkat,poliester,35.0,30.0,0.3,14381.083
117.71252195269886,0.03610907286299581,69.462,15.394,trapez,bawelna,40.0,25.0,0.3,13013.262
461.2047997429667,0.26185782646969935,93.773,28.362,trojkat,mikrofibra,35.0,30.0,0.3,14030.456
412.02258909432004,0.12162684754174648,35.786,4.837,trapez,bawelna,40.0,25.0,0.3,17175.805
103.38969458371113,0.12405495908698774,21.087,16.899,trojkat,bawelna,35.0,30.0,0.3,11054.877
387.49000930343186,0.016369622484809686,59.818,31.565,trojkat,mikrofibra,35.0,30.0,0.3,11139.841
243.07806618619966,0.1842558732957034,80.442,12.223,trapez,wiskoza,40.0,25.0,0.3,5581.273
490.618199795277,0.10089701828110005,82.671,13.155,trojkat,bawelna,35.0,30.0,0.3,8497.751
416.72287784324266,0.15351223413441026,61.4,12.62,kwadrat,wiskoza,30.0,30.0,0.3,17630.746
86.71942400217726,0.07872251294679057,39.06,30.825,trojkat,wiskoza,35.0,30.0,0.3,5260.533
230.84923995082852,0.1726780285920246,78.861,21.472,trapez,mikrofibra,40.0,25.0,0.3,2166.118
271.64092132143014,0.02053221277278784,46.666,36.315,trojkat,wiskoza,35.0,30.0,0.3,3733.551
63.708658839032054,0.11501914231747767,60.617,5.119,trojkat,mikrofibra,35.0,30.0,0.3,7323.844
81.22733865688252,0.18023764480188573,61.356,9.659,trojkat,mikrofibra,35.0,30.0,0.3,15138.466
175.26581674819545,0.08063928450905945,64.686,15.631,trojkat,poliester,35.0,30.0,0.3,18985.824
209.59979224328728,0.04380630578908876,53.168,36.487,kwadrat,mikrofibra,30.0,30.0,0.3,12443.982
263.26454905224625,0.17640013902888851,103.77,35.907,trapez,poliester,40.0,25.0,0.3,8248.001
102.89808506759898,0.2460202506166948,34.013,11.376,kwadrat,wiskoza,30.0,30.0,0.3,11881.036
413.78258250216095,0.22184076997161817,77.321,29.288,trojkat,wiskoza,35.0,30.0,0.3,17278.071
92.73437385276942,0.03910593901297966,15.417,6.934,trojkat,bawelna,35.0,30.0,0.3,3417.671
470.9680310873731,0.06127263191052866,71.661,15.254,kwadrat,bawelna,30.0,30.0,0.3,17070.432
192.8973651159148,0.19894387469256264,25.569,15.655,trapez,mikrofibra,40.0,25.0,0.3,7601.909
197.0576176359998,0.056137281123150515,104.282,43.383,trojkat,wiskoza,35.0,30.0,0.3,17425.627
224.2951330888913,0.003214589308607685,54.261,23.892,kwadrat,bawelna,30.0,30.0,0.3,15169.453
155.4915200051816,0.15616315119145752,41.83,7.88,kwadrat,mikrofibra,30.0,30.0,0.3,0.0
80.26516128531554,0.03698513378968405,34.034,8.851,trapez,mikrofibra,40.0,25.0,0.3,7698.482
397.76430798065184,0.1548849897593022,34.019,3.837,trapez,poliester,40.0,25.0,0.3,17172.735
227.5575418935157,0.09835285136574547,27.236,4.241,trapez,wiskoza,40.0,25.0,0.3,13379.109
378.02264004732075,0.18705159337420116,81.132,24.228,trojkat,poliester,35.0,30.0,0.3,21176.351
64.59955072123414,0.08941986035100125,34.985,2.959,trojkat,bawelna,35.0,30.0,0.3,13092.523
348.7210136837263,0.03198708568097936,47.73,15.888,trapez,mikrofibra,40.0,25.0,0.3,11686.629
146.61314935850993,0.03204021120070909,59.59,8.058,trojkat,mikrofibra,35.0,30.0,0.3,9792.327
434.7383088026634,0.06264928064837699,61.851,27.303,trapez,bawelna,40.0,25.0,0.3,4268.904
485.63437165283005,0.020281424841714944,64.964,30.323,kwadrat,bawelna,30.0,30.0,0.3,3164.439
103.95099206272045,0.14496962276263053,33.814,22.356,trapez,bawelna,40.0,25.0,0.3,9574.651
188.50812425633555,0.226041633197879,23.646,4.165,trojkat,bawelna,35.0,30.0,0.3,10252.033
209.7039575689493,0.19069359658578397,87.244,45.057,trapez,poliester,40.0,25.0,0.3,13458.076
347.88602515724085,0.11933803227872945,55.662,24.137,trojkat,wiskoza,35.0,30.0,0.3,22022.91
114.8354537059398,0.1375555686561046,17.854,11.72,kwadrat,wiskoza,30.0,30.0,0.3,2476.306
318.71988769563586,0.1149646097841755,13.986,4.393,trojkat,poliester,35.0,30.0,0.3,22965.549
264.0182863199037,0.10569811627576178,87.86,21.652,kwadrat,mikrofibra,30.0,30.0,0.3,4404.776
63.546742495093525,0.26397438801810436,42.055,4.204,trapez,bawelna,40.0,25.0,0.3,6733.092
67.52210750944953,0.21859688527098078,41.527,7.972,trapez,wiskoza,40.0,25.0,0.3,21838.507
190.34574609367635,0.09625636282495308,70.045,47.759,kwadrat,wiskoza,30.0,30.0,0.3,1890.333
314.758499442419,0.2871404497619388,84.965,16.722,kwadrat,wiskoza,30.0,30.0,0.3,7022.093
158.23921333106694,0.13061889701992543,59.054,27.328,kwadrat,bawelna,30.0,30.0,0.3,3332.98
330.2102934274088,0.22563429980909244,50.004,22.611,trojkat,mikrofibra,35.0,30.0,0.3,7303.289
132.2770009409677,0.2690985868093233,62.686,25.396,trojkat,poliester,35.0,30.0,0.3,10335.914
433.6463395606867,0.16515950417886768,55.69,10.202,trapez,wiskoza,40.0,25.0,0.3,7898.908
96.27916647086451,0.011013883044919992,57.941,37.955,trojkat,poliester,35.0,30.0,0.3,3654.62
456.96189874723575,0.2156154339786607,66.858,39.894,trapez,mikrofibra,40.0,25.0,0.3,10306.346
446.43785253784586,0.170217283246822,66.769,11.682,kwadrat,poliester,30.0,30.0,0.3,14029.098
209.42209724774705,0.1922896584296273,57.371,13.888,trapez,bawelna,40.0,25.0,0.3,3410.932
203.9484293886173,0.23341389194495973,88.129,23.929,kwadrat,poliester,30.0,30.0,0.3,11024.077
407.2181467586178,0.2909456593901354,78.715,8.109,trapez,bawelna,40.0,25.0,0.3,4071.484
357.1396067919747,0.29173841700837067,85.775,42.34,trojkat,bawelna,35.0,30.0,0.3,624.12
207.86859920075702,0.08525528871351863,77.427,10.667,trojkat,poliester,35.0,30.0,0.3,18849.899
317.8864696673701,0.11601211711319337,70.544,9.506,kwadrat,bawelna,30.0,30.0,0.3,4762.487
296.9927606941699,0.09785107623847605,39.936,17.562,trojkat,bawelna,35.0,30.0,0.3,9428.063
226.35975332475905,0.21198123869826532,25.367,3.945,kwadrat,mikrofibra,30.0,30.0,0.3,20815.761
174.65563594669044,0.16604153286295495,94.618,26.591,kwadrat,mikrofibra,30.0,30.0,0.3,4179.774
279.4343042977059,0.15333409154685015,63.76,29.228,trapez,wiskoza,40.0,25.0,0.3,17139.157
124.37802056433084,0.01247368795397813,64.759,4.872,kwadrat,poliester,30.0,30.0,0.3,3526.546
88.2753734701585,0.012100155641535592,32.739,30.184,trojkat,bawelna,35.0,30.0,0.3,4328.2
127.63574462586293,0.03674935858979676,75.013,4.349,trapez,bawelna,40.0,25.0,0.3,60.202
326.28663784635467,0.1535341369708442,14.536,1.984,kwadrat,mikrofibra,30.0,30.0,0.3,18131.758
304.97236650745833,0.09234574500783574,34.336,21.567,kwadrat,poliester,30.0,30.0,0.3,11721.59
490.25965417558547,0.05863740011051996,87.957,18.311,trojkat,bawelna,35.0,30.0,0.3,1961.807
73.08223204154702,0.1945393670700711,36.517,7.362,kwadrat,poliester,30.0,30.0,0.3,22261.084
394.4135137361183,0.15071154599162864,82.433,38.901,kwadrat,bawelna,30.0,30.0,0.3,19908.03
472.5808157526312,0.0680317875958937,77.438,35.456,kwadrat,bawelna,30.0,30.0,0.3,5875.099
108.93818434737834,0.23062413940875387,35.936,5.957,kwadrat,wiskoza,30.0,30.0,0.3,3682.582
304.5852277759801,0.06773686564518873,57.954,36.195,trojkat,mikrofibra,35.0,30.0,0.3,19343.447
427.0587686833116,0.14354732103215675,103.393,37.209,trojkat,bawelna,35.0,30.0,0.3,5719.025
291.1707854834532,0.10734337480067792,93.954,36.827,trojkat,mikrofibra,35.0,30.0,0.3,5422.811
387.8463421449751,0.08116777694639742,37.266,17.267,trojkat,mikrofibra,35.0,30.0,0.3,22541.463
325.75812599142967,0.23257036166971679,56.087,41.484,kwadrat,bawelna,30.0,30.0,0.3,12296.534
318.58334459949174,0.23472774366383634,59.287,34.12,trojkat,poliester,35.0,30.0,0.3,3366.867
293.7924339204035,0.2724055636264987,71.082,33.405,trapez,mikrofibra,40.0,25.0,0.3,24249.255
212.63170058023385,0.2345672738990669,65.659,28.94,kwadrat,bawelna,30.0,30.0,0.3,18890.607
258.9073338826512,0.2350408680147803,64.808,39.297,trapez,bawelna,40.0,25.0,0.3,4587.441
332.7919054765642,0.24411700311666823,47.059,29.201,kwadrat,bawelna,30.0,30.0,0.3,1100.369
54.864987635838354,0.16666487096568597,93.354,22.689,trapez,poliester,40.0,25.0,0.3,16874.96
450.10756577300447,0.1327732037798446,67.445,13.111,kwadrat,bawelna,30.0,30.0,0.3,2752.531
122.16443275388441,0.0316450282383107,75.562,21.031,kwadrat,poliester,30.0,30.0,0.3,14241.968
491.2557021773256,0.09904678509468132,96.997,25.365,trapez,bawelna,40.0,25.0,0.3,1476.455
235.9276327434738,0.10678733204119215,40.715,3.029,kwadrat,mikrofibra,30.0,30.0,0.3,9814.231
92.48850394721643,0.174516458242043,76.877,34.381,trapez,poliester,40.0,25.0,0.3,10790.902
145.00667415111684,0.172068984008013,66.269,8.469,trapez,wiskoza,40.0,25.0,0.3,18456.359
86.5533356630027,0.1693249763339243,77.122,22.805,trojkat,bawelna,35.0,30.0,0.3,24419.989
64.01709175702598,0.17215975490312888,112.643,46.562,kwadrat,wiskoza,30.0,30.0,0.3,491.018
138.38864714240782,0.21879294014316183,86.418,34.727,trojkat,poliester,35.0,30.0,0.3,11447.933
408.16687421457607,0.0907398952384409,88.048,27.216,trojkat,bawelna,35.0,30.0,0.3,13177.717
237.09879658549485,0.20269887066212192,99.24,41.825,trojkat,bawelna,35.0,30.0,0.3,13025.309
293.13473304267484,0.055213431615064056,75.149,7.673,kwadrat,poliester,30.0,30.0,0.3,14898.651
163.86185341411397,0.09836519820547755,67.863,22.584,kwadrat,wiskoza,30.0,30.0,0.3,16870.198
353.2973936655787,0.024472477683409776,64.021,9.528,trojkat,bawelna,35.0,30.0,0.3,22577.707
235.035714141271,0.1870138697879721,94.816,41.427,kwadrat,mikrofibra,30.0,30.0,0.3,8162.969
360.08944418670336,0.24155231920811301,59.077,23.781,trojkat,bawelna,35.0,30.0,0.3,1386.505
330.7993184880421,0.16937719168003904,79.779,10.966,trojkat,bawelna,35.0,30.0,0.3,12428.337
455.43240306071056,0.2837912669536798,81.036,16.839,trojkat,bawelna,35.0,30.0,0.3,12642.657
134.47508256151343,0.25174398242122575,82.214,25.196,trapez,wiskoza,40.0,25.0,0.3,22438.203
166.8518775276863,0.24637504636791127,55.46,17.436,trapez,poliester,40.0,25.0,0.3,19079.079
247.88321892855885,0.05423554516871386,98.186,26.341,trapez,mikrofibra,40.0,25.0,0.3,6455.195
267.80925762923187,0.04850836598219605,15.396,10.517,trojkat,poliester,35.0,30.0,0.3,20071.223
172.39937240496022,0.16619797665093927,43.307,42.203,trojkat,mikrofibra,35.0,30.0,0.3,17282.797
188.2473876595719,0.14671452013478495,84.156,32.794,kwadrat,poliester,30.0,30.0,0.3,16543.29
235.08678742980408,0.2000782342376042,67.568,46.28,kwadrat,mikrofibra,30.0,30.0,0.3,20332.536
55.80386140528645,0.09028989588948651,59.376,12.274,kwadrat,poliester,30.0,30.0,0.3,12704.789
191.222063700987,0.24777969256500484,90.569,47.42,trapez,mikrofibra,40.0,25.0,0.3,10968.496
150.20423560538825,0.13345572984826223,69.023,29.364,kwadrat,wiskoza,30.0,30.0,0.3,405.683
419.8239259634117,0.17148229484488314,52.923,14.011,trapez,mikrofibra,40.0,25.0,0.3,17355.125
399.6721785432903,0.041437587942074174,88.369,30.321,trojkat,wiskoza,35.0,30.0,0.3,11809.338
417.63825827232654,0.1877045736784058,39.098,1.857,trojkat,bawelna,35.0,30.0,0.3,13871.98
406.66766594411064,0.1937175130053161,41.605,5.544,trojkat,poliester,35.0,30.0,0.3,10567.59
336.36842669001845,0.19995659300791047,11.289,7.184,kwadrat,mikrofibra,30.0,30.0,0.3,8941.135
300.59529942744314,0.0994056656208951,27.725,9.72,trojkat,mikrofibra,35.0,30.0,0.3,2353.22
158.6915787657568,0.1094467410623396,42.077,19.687,trojkat,wiskoza,35.0,30.0,0.3,1678.83
486.4669364053359,0.11300293212883873,31.832,26.381,kwadrat,wiskoza,30.0,30.0,0.3,15413.893
317.40882228886875,0.14550539625721237,33.846,10.629,trapez,wiskoza,40.0,25.0,0.3,6734.143
231.44478493272024,0.20701406652283488,107.959,47.615,kwadrat,mikrofibra,30.0,30.0,0.3,6863.267
340.1353618595684,0.19356557275339917,84.234,28.184,kwadrat,bawelna,30.0,30.0,0.3,8720.999
319.685952262747,0.040565194113856416,73.345,31.919,kwadrat,poliester,30.0,30.0,0.3,8576.496
68.06248658841494,0.08302623958539258,26.819,20.353,trojkat,wiskoza,35.0,30.0,0.3,11241.136
102.74175755610504,0.15177949629586754,66.763,6.884,kwadrat,mikrofibra,30.0,30.0,0.3,6757.605
72.65728713620896,0.07408835009756776,44.043,9.183,kwadrat,bawelna,30.0,30.0,0.3,254.375
303.53376401773437,0.23959673410699095,36.445,30.758,kwadrat,poliester,30.0,30.0,0.3,4486.949
187.90856061926914,0.21604723827928207,75.021,17.611,kwadrat,poliester,30.0,30.0,0.3,8895.014
298.0219828623674,0.24886881470491495,91.782,47.631,kwadrat,mikrofibra,30.0,30.0,0.3,21393.338
297.7985207483832,0.2814192418704394,26.409,22.645,kwadrat,wiskoza,30.0,30.0,0.3,14893.605
122.61326047492267,0.18409137089681513,47.489,8.1,trojkat,mikrofibra,35.0,30.0,0.3,5541.222
72.78011252108335,0.055925941456192375,51.359,30.9,kwadrat,bawelna,30.0,30.0,0.3,13917.798
475.6660898144389,0.07492325376880656,15.561,8.8,trojkat,wiskoza,35.0,30.0,0.3,23792.272
176.47238757510013,0.2659141085880425,36.726,15.32,trojkat,wiskoza,35.0,30.0,0.3,15825.061
203.43135714600123,0.18923112605178619,71.449,8.149,trapez,bawelna,40.0,25.0,0.3,13323.426
412.5419624135039,0.07270610854102869,56.407,38.724,trojkat,bawelna,35.0,30.0,0.3,14106.546
388.57904703670454,0.09483039346409115,30.247,5.661,kwadrat,poliester,30.0,30.0,0.3,15304.502
303.52790782068803,0.07107719816901704,10.478,1.232,kwadrat,wiskoza,30.0,30.0,0.3,4378.08
162.05393124909045,0.05096612196571718,76.859,30.006,trojkat,mikrofibra,35.0,30.0,0.3,16128.946
122.54846538880516,0.053728481798454464,87.3,45.325,kwadrat,bawelna,30.0,30.0,0.3,16326.133
271.65608183898394,0.1936807731175235,73.69,26.695,trojkat,wiskoza,35.0,30.0,0.3,14166.176
398.8598233257272,0.10322748535483263,21.442,19.737,kwadrat,wiskoza,30.0,30.0,0.3,21255.778
253.08235086316472,0.04879824453164554,49.115,30.053,kwadrat,wiskoza,30.0,30.0,0.3,9536.994
412.57153655069806,0.11311617930050964,75.945,29.906,trapez,bawelna,40.0,25.0,0.3,4066.145
361.433141160966,0.29932481670306016,48.163,10.425,kwadrat,mikrofibra,30.0,30.0,0.3,6181.461
140.68777010284077,0.15579380779269095,24.605,4.841,trojkat,poliester,35.0,30.0,0.3,15314.985
67.54069429750868,0.029402305434222318,97.678,46.582,trojkat,poliester,35.0,30.0,0.3,21530.974
128.9712323216108,0.06204536794001888,105.67,47.589,trojkat,poliester,35.0,30.0,0.3,16197.042
205.61274428469125,0.11162467648886877,90.111,28.873,trapez,bawelna,40.0,25.0,0.3,9061.619
110.95679155761087,0.20212686893522694,69.358,35.576,kwadrat,mikrofibra,30.0,30.0,0.3,10017.96
130.71020463015844,0.20263681360092767,93.039,47.972,trapez,bawelna,40.0,25.0,0.3,2004.697
201.85442553390303,0.2193751768042125,73.542,21.532,trapez,bawelna,40.0,25.0,0.3,2882.47
417.8335312877492,0.033181079661948255,52.482,35.48,kwadrat,mikrofibra,30.0,30.0,0.3,14469.032
251.02153726633415,0.21720875663187636,30.878,25.771,trapez,poliester,40.0,25.0,0.3,23564.456
222.25944399637453,0.18769523682818293,26.538,20.821,kwadrat,wiskoza,30.0,30.0,0.3,9483.971
