cena,odpad,termin_h,czas_produkcji_h,ksztalt,material,x,y,z,lateness_h_sim
268.79317920348353,0.051553009267257664,90.919,30.081,trojkat,bawelna,35.0,30.0,0.3,120754.764
181.10858212597532,0.2756072780049579,55.138,44.139,trojkat,wiskoza,35.0,30.0,0.3,4764.81
104.91418183036316,0.14919463915670195,49.637,8.715,trojkat,poliester,35.0,30.0,0.3,115407.867
404.61577061094374,0.01450873967857854,55.396,27.655,trojkat,poliester,35.0,30.0,0.3,43614.851
469.34747682639164,0.11149014377182435,19.026,3.181,trapez,wiskoza,40.0,25.0,0.3,37920.389
437.81670717039,0.0196952150757145,44.095,15.635,trojkat,poliester,35.0,30.0,0.3,69734.828
368.91043706442554,0.24283898007179835,96.115,34.631,trojkat,mikrofibra,35.0,30.0,0.3,109358.809
189.11043151414432,0.16065447050314619,73.517,17.817,trojkat,mikrofibra,35.0,30.0,0.3,120742.085
433.5370368387277,0.13726110134311217,11.132,6.896,trojkat,mikrofibra,35.0,30.0,0.3,39348.986
52.09167601637629,0.212786062004404,53.789,30.23,trapez,mikrofibra,40.0,25.0,0.3,43531.662
250.6495799398805,0.25784415655791676,53.412,15.842,trojkat,mikrofibra,35.0,30.0,0.3,120472.138
288.1572514596995,0.03488044537987956,82.792,30.376,trapez,wiskoza,40.0,25.0,0.3,63136.238
230.8982618203504,0.227224283672677,47.468,1.463,kwadrat,bawelna,30.0,30.0,0.3,84196.42
235.14375937420849,0.05559122505718037,32.782,23.152,trapez,poliester,40.0,25.0,0.3,98114.617
248.21056894035684,0.27641279685844355,48.349,44.621,trapez,poliester,40.0,25.0,0.3,93112.111
494.4721409351019,0.23288332648769922,52.159,1.46,trojkat,poliester,35.0,30.0,0.3,4184.972
374.5430512398801,0.24067930740321278,44.871,4.404,kwadrat,wiskoza,30.0,30.0,0.3,42891.711
246.37364373554624,0.057376173433603024,33.115,20.313,trojkat,mikrofibra,35.0,30.0,0.3,36734.305
272.6985384971757,0.20594860464448475,93.919,40.508,trapez,bawelna,40.0,25.0,0.3,25980.936
307.6489371384945,0.014482369068194122,72.841,6.301,kwadrat,mikrofibra,30.0,30.0,0.3,43652.939
130.37963316332088,0.008717712571788726,30.798,15.212,trapez,wiskoza,40.0,25.0,0.3,55574.873
244.30212237447319,0.0595526858515984,61.216,38.938,kwadrat,mikrofibra,30.0,30.0,0.3,60874.866
192.56230992454587,0.18907491226068487,48.906,15.557,trapez,mikrofibra,40.0,25.0,0.3,44425.527
89.04797692654772,0.17627436616844566,70.361,26.362,kwadrat,bawelna,30.0,30.0,0.3,30535.854
469.2564480294347,0.101224987313989,42.75,11.038,kwadrat,bawelna,30.0,30.0,0.3,40762.854
425.93810212589034,0.12269915562285387,39.376,35.657,trapez,bawelna,40.0,25.0,0.3,72837.532
97.21519037358965,0.017886730943430882,10.287,4.099,kwadrat,mikrofibra,30.0,30.0,0.3,3907.769
321.48215647189903,0.19265581681043883,41.529,22.716,trojkat,poliester,35.0,30.0,0.3,62290.143
310.142708356869,0.21314582048686923,61.41,3.683,trapez,wiskoza,40.0,25.0,0.3,115219.025
350.4453969784264,0.2838269552382275,57.738,39.583,trapez,mikrofibra,40.0,25.0,0.3,48253.372
462.85729576688556,0.2913598703748267,68.194,13.159,kwadrat,mikrofibra,30.0,30.0,0.3,36397.237
441.6199094079577,0.15622360841585786,109.034,43.027,kwadrat,bawelna,30.0,30.0,0.3,68999.302
420.74481363161186,0.18410321300306864,59.465,22.183,kwadrat,poliester,30.0,30.0,0.3,61793.182
377.997668452484,0.1825162733430099,75.529,34.5,kwadrat,bawelna,30.0,30.0,0.3,72372.013
341.07621646889055,0.2710630777605641,64.651,4.267,trapez,bawelna,40.0,25.0,0.3,73226.629
323.5640263091959,0.19687448344113437,74.228,19.345,trapez,bawelna,40.0,25.0,0.3,118604.173
181.80984449213267,0.11686425416968141,41.391,36.605,trapez,mikrofibra,40.0,25.0,0.3,74231.199
194.11639903084225,0.07467326495397304,53.463,43.947,trojkat,bawelna,35.0,30.0,0.3,38662.407
308.66235119252633,0.07587572302915925,28.339,20.102,kwadrat,bawelna,30.0,30.0,0.3,875.909
223.06270678709816,0.050037515414977064,79.368,8.863,trapez,poliester,40.0,25.0,0.3,23727.634
176.7216870963722,0.06310011068677952,80.758,14.273,kwadrat,bawelna,30.0,30.0,0.3,30370.864
423.1381006116119,0.02143532624611719,68.735,32.119,trapez,bawelna,40.0,25.0,0.3,47424.081
168.6803841252646,0.03463703763536372,34.497,15.852,trapez,wiskoza,40.0,25.0,0.3,28335.694
344.7990368216179,0.12321707098872842,71.888,43.185,kwadrat,mikrofibra,30.0,30.0,0.3,7723.113
75.57887780671217,0.28395179861923725,67.735,34.978,trapez,poliester,40.0,25.0,0.3,120492.793
77.80295490294654,0.19804872504091472,79.166,12.421,trojkat,poliester,35.0,30.0,0.3,52955.076
301.0965417020536,0.056524343563642,69.068,19.159,trojkat,wiskoza,35.0,30.0,0.3,76838.722
189.9590662471477,0.060173564758500414,64.46,4.744,trapez,bawelna,40.0,25.0,0.3,12233.437
172.77277321143407,0.05840550189005601,69.447,28.69,kwadrat,bawelna,30.0,30.0,0.3,5169.857
491.81751605942065,0.17535296853351792,69.801,1.862,trojkat,poliester,35.0,30.0,0.3,65637.281
76.18899655862917,0.1142180909873322,27.207,17.867,trapez,wiskoza,40.0,25.0,0.3,83332.054
447.85037925518805,0.239505514639193,56.548,41.343,trapez,mikrofibra,40.0,25.0,0.3,94615.956
350.54687232561287,0.19277195767882277,82.493,16.68,kwadrat,poliester,30.0,30.0,0.3,7594.251
285.9053170474798,0.23088191693415736,67.197,44.502,trapez,mikrofibra,40.0,25.0,0.3,93747.33
380.53407103134487,0.2303314710580417,50.881,42.746,trojkat,mikrofibra,35.0,30.0,0.3,53932.356
143.05170169585404,0.03793961344874042,47.554,44.84,trapez,mikrofibra,40.0,25.0,0.3,26851.323
425.9425825705468,0.1076527323437386,103.311,38.993,trojkat,wiskoza,35.0,30.0,0.3,21309.812
371.30576056172055,0.06048445860896143,71.347,28.005,kwadrat,bawelna,30.0,30.0,0.3,95600.1
160.13051475574125,0.07902089664191543,37.277,33.548,trojkat,mikrofibra,35.0,30.0,0.3,55207.061
397.9937944413851,0.07815193477806957,25.126,6.848,kwadrat,mikrofibra,30.0,30.0,0.3,5307.888
101.41053385638986,0.23752822569011522,69.599,8.491,kwadrat,wiskoza,30.0,30.0,0.3,98665.633
308.24864031915155,0.13876343187760992,70.058,24.607,trojkat,wiskoza,35.0,30.0,0.3,16788.187
380.012127207982,0.0271149728410352,59.505,2.815,trapez,bawelna,40.0,25.0,0.3,13905.332
401.95927600603534,0.19350739248292204,101.055,29.522,trapez,wiskoza,40.0,25.0,0.3,81516.431
286.619475322904,0.2407919088232621,10.141,3.551,kwadrat,poliester,30.0,30.0,0.3,107081.257
76.36893614432384,0.20872352685832476,78.139,36.152,trapez,mikrofibra,40.0,25.0,0.3,16816.258
163.93990594235572,0.10998672892571183,84.059,42.386,kwadrat,poliester,30.0,30.0,0.3,4451.491
127.03625581573633,0.24634543617187088,51.662,4.457,trojkat,poliester,35.0,30.0,0.3,105186.605
267.275705630762,0.10302941453692492,91.977,37.529,trojkat,mikrofibra,35.0,30.0,0.3,61361.237
437.3238675801055,0.28651931917617207,58.806,3.99,trojkat,mikrofibra,35.0,30.0,0.3,56838.18
221.68393713769572,0.034149197222239504,19.413,4.87,trapez,bawelna,40.0,25.0,0.3,105130.221
52.76307319911398,0.2870500584307771,73.264,11.281,trapez,poliester,40.0,25.0,0.3,6800.554
308.4264339022908,0.22055305504820386,39.075,5.093,trojkat,poliester,35.0,30.0,0.3,90988.548
353.9245659105035,0.20571663187923275,48.609,39.618,trojkat,mikrofibra,35.0,30.0,0.3,117297.185
282.0172123644586,0.11364123459587161,14.418,5.699,trapez,bawelna,40.0,25.0,0.3,10854.268
255.57594364080083,0.2322063917301068,61.46,33.438,kwadrat,bawelna,30.0,30.0,0.3,7164.67
124.93341974023761,0.08571338574961491,100.879,34.795,trapez,poliester,40.0,25.0,0.3,26065.688
85.4850030700863,0.023779853304952102,48.257,43.139,kwadrat,mikrofibra,30.0,30.0,0.3,13152.335
423.15378326399826,0.16321674055941018,70.996,41.658,trojkat,bawelna,35.0,30.0,0.3,89662.773
93.94748456453618,0.062051680404581075,39.35,15.626,trapez,wiskoza,40.0,25.0,0.3,4688.469
106.34119199976529,0.2540438885888657,94.488,44.999,trojkat,poliester,35.0,30.0,0.3,53143.875
310.0582141258532,0.21876227676894391,61.419,44.489,trapez,poliester,40.0,25.0,0.3,96614.654
65.76424382327758,0.282863144146047,27.76,19.198,trapez,poliester,40.0,25.0,0.3,45518.388
457.4937475178883,0.14833899795035682,58.169,31.945,kwadrat,poliester,30.0,30.0,0.3,6611.097
249.8519162826385,0.05026006529180236,52.376,36.78,trojkat,mikrofibra,35.0,30.0,0.3,42339.852
405.2038529263123,0.20868158314942498,49.453,26.351,trojkat,wiskoza,35.0,30.0,0.3,100280.678
217.7387240302279,0.17290290389447957,56.843,25.361,trojkat,bawelna,35.0,30.0,0.3,52717.643
140.72895446476787,0.0705429128118659,48.683,14.377,kwadrat,wiskoza,30.0,30.0,0.3,97010.011
138.62352796020116,0.164688872788769,23.892,5.647,trapez,wiskoza,40.0,25.0,0.3,2891.668
342.5806499982203,0.16718589810005016,14.651,4.697,kwadrat,wiskoza,30.0,30.0,0.3,58648.492
141.12457232184278,0.14490822455716218,70.598,41.132,trapez,poliester,40.0,25.0,0.3,5440.131
163.79028514766324,0.1621571576816547,105.093,37.639,trojkat,poliester,35.0,30.0,0.3,15345.604
402.6233519599547,0.23182463654995158,78.666,31.315,trojkat,poliester,35.0,30.0,0.3,29568.372
398.35867147783273,0.14911675302649186,5.065,3.269,trojkat,mikrofibra,35.0,30.0,0.3,83862.109
72.41553491144211,0.048745847666627186,62.583,19.413,kwadrat,wiskoza,30.0,30.0,0.3,59568.377
233.81533901977184,0.24508259960100626,41.638,27.616,trapez,mikrofibra,40.0,25.0,0.3,20022.038
271.08984538071405,0.1724200954616587,71.282,15.963,trapez,mikrofibra,40.0,25.0,0.3,105101.669
233.7055793698804,0.2169827821472313,50.273,12.451,trojkat,poliester,35.0,30.0,0.3,11553.191
200.2040846356703,0.22994492679683526,84.816,24.555,trojkat,poliester,35.0,30.0,0.3,108416.191
137.66183590685944,0.019988088283289993,75.87,13.328,kwadrat,bawelna,30.0,30.0,0.3,13604.23
62.066209017951955,0.008654469051701386,34.387,14.117,trojkat,poliester,35.0,30.0,0.3,77362.231
152.47154233208403,0.031058558889049237,89.322,31.351,trapez,mikrofibra,40.0,25.0,0.3,35801.235
367.95485311192715,0.2416249351882994,81.793,44.12,trapez,wiskoza,40.0,25.0,0.3,4926.873
336.2651637976544,0.006755032821097129,38.282,21.088,trojkat,mikrofibra,35.0,30.0,0.3,63566.886
146.22586505020877,0.00364139904502766,99.096,32.151,trojkat,poliester,35.0,30.0,0.3,9897.933
397.47905792700914,0.17489406068895455,55.739,15.902,trapez,bawelna,40.0,25.0,0.3,97722.585
260.8862188350244,0.23131697127193962,17.722,7.04,trojkat,bawelna,35.0,30.0,0.3,103047.909
492.3568203126167,0.1391144537291837,113.272,46.724,kwadrat,wiskoza,30.0,30.0,0.3,117279.246
331.8152365095341,0.020508749961872963,37.539,2.566,kwadrat,wiskoza,30.0,30.0,0.3,51317.943
134.09632042274984,0.011965554445899607,33.864,5.491,kwadrat,wiskoza,30.0,30.0,0.3,71456.243
306.3335469214988,0.18689276273606723,58.154,21.587,trojkat,poliester,35.0,30.0,0.3,109790.459
340.1815449636292,0.20232901057036393,67.488,11.608,trojkat,wiskoza,35.0,30.0,0.3,16024.337
153.44088546801618,0.06609707320876618,92.022,34.152,trojkat,wiskoza,35.0,30.0,0.3,17736.05
462.1359838306059,0.19099335776686296,60.689,35.757,kwadrat,mikrofibra,30.0,30.0,0.3,36742.488
259.9872637788887,0.29369564567686035,84.447,18.69,kwadrat,bawelna,30.0,30.0,0.3,108687.862
453.85841761135106,0.18099523406683196,85.597,45.716,trapez,bawelna,40.0,25.0,0.3,75486.891
166.36821738380473,0.29383933491165365,17.41,13.364,trojkat,poliester,35.0,30.0,0.3,58882.135
406.76159064480987,0.2939820763694413,22.582,9.338,trapez,bawelna,40.0,25.0,0.3,43303.878
358.78810085850046,0.0819951669042302,96.414,36.749,trojkat,bawelna,35.0,30.0,0.3,7805.429
245.03369781732815,0.14632611287129357,100.993,44.601,trojkat,bawelna,35.0,30.0,0.3,92822.344
416.8569722626951,0.005862775191017511,89.13,18.295,kwadrat,mikrofibra,30.0,30.0,0.3,120603.889
379.70238650030086,0.21261894558193653,64.796,26.839,trapez,poliester,40.0,25.0,0.3,2914.793
99.77936910452976,0.04398423353493913,3.128,1.864,trapez,mikrofibra,40.0,25.0,0.3,24416.724
133.8393278761026,0.01310991723750553,62.656,9.15,trapez,mikrofibra,40.0,25.0,0.3,71626.503
460.22353563087,0.06551463907689721,52.367,25.932,trapez,mikrofibra,40.0,25.0,0.3,84316.238
476.58241253812764,0.08250202986653143,20.773,1.221,trojkat,wiskoza,35.0,30.0,0.3,39901.144
243.6285318119407,0.2977581540786012,46.338,15.944,trapez,poliester,40.0,25.0,0.3,82278.259
216.2120317752375,0.2192941575429684,43.497,10.766,trojkat,wiskoza,35.0,30.0,0.3,122848.733
436.55816946684575,0.24042026077415057,89.798,32.971,trapez,poliester,40.0,25.0,0.3,44285.968
261.96308784696953,0.02855128431079976,29.095,2.432,kwadrat,wiskoza,30.0,30.0,0.3,79239.656
129.85076636093459,0.20004584048875454,41.557,10.622,trapez,poliester,40.0,25.0,0.3,73901.975
436.30297648541193,0.2870606448591765,59.537,45.787,trapez,bawelna,40.0,25.0,0.3,84466.566
287.02625741320503,0.26646282458665255,78.238,33.729,kwadrat,mikrofibra,30.0,30.0,0.3,111315.886
308.81989810757,0.2077629414618111,117.164,46.794,trapez,bawelna,40.0,25.0,0.3,46258.447
465.20479386426354,0.1422889507470345,47.258,27.26,kwadrat,bawelna,30.0,30.0,0.3,46942.147
378.7986297767255,0.2754284379601617,35.834,6.652,kwadrat,bawelna,30.0,30.0,0.3,31863.099
234.38609908582328,0.2420932208989291,50.883,27.3,kwadrat,wiskoza,30.0,30.0,0.3,102655.312
116.88690004792977,0.045088504010783126,18.644,2.486,trojkat,wiskoza,35.0,30.0,0.3,121947.311
476.4638248640653,0.029190554639370245,79.949,29.393,trapez,mikrofibra,40.0,25.0,0.3,119990.023
54.128747368809904,0.05845377959023827,59.566,6.93,trojkat,mikrofibra,35.0,30.0,0.3,100737.482
217.37973098196488,0.27647144195296985,68.71,4.124,trapez,poliester,40.0,25.0,0.3,78200.584
227.167440318052,0.27414690863857877,35.31,25.384,kwadrat,poliester,30.0,30.0,0.3,44195.427
435.26461913150877,0.05800670575301727,99.21,39.322,trojkat,mikrofibra,35.0,30.0,0.3,59653.372
298.4880431160219,0.14836946106289414,72.32,35.667,trapez,mikrofibra,40.0,25.0,0.3,97472.689
486.9139048370959,0.23354363071796475,30.28,18.034,trojkat,wiskoza,35.0,30.0,0.3,109038.22
407.52763154363373,0.2225548252380762,79.494,40.782,trojkat,poliester,35.0,30.0,0.3,52282.856
92.22228795918397,0.058362079697323016,107.982,36.674,kwadrat,bawelna,30.0,30.0,0.3,39908.655
225.82807529436005,0.05921570074657004,83.612,38.964,trojkat,bawelna,35.0,30.0,0.3,19952.448
444.29347687443783,0.04073031166852276,24.629,14.964,trojkat,mikrofibra,35.0,30.0,0.3,93565.23
182.9170322183687,0.18748905512796474,75.615,4.383,kwadrat,poliester,30.0,30.0,0.3,45503.453
473.69388406908496,0.1275139781407937,67.741,12.857,trapez,poliester,40.0,25.0,0.3,70570.849
160.79214582895173,0.07291895745375356,67.985,10.789,trapez,wiskoza,40.0,25.0,0.3,22064.018
362.7823783705322,0.02054912242880369,65.114,44.761,kwadrat,mikrofibra,30.0,30.0,0.3,81021.164
135.88219987861314,0.23087655627505696,77.666,23.73,trojkat,wiskoza,35.0,30.0,0.3,94671.396
367.66964262472857,0.14588127325442327,105.78,41.669,trojkat,mikrofibra,35.0,30.0,0.3,1783.923
192.8600346346499,0.05379790700237775,30.899,5.297,trapez,bawelna,40.0,25.0,0.3,42910.98
99.57928222983907,0.14203750572593069,70.542,4.254,trapez,bawelna,40.0,25.0,0.3,35159.094
245.00024398622358,0.2419645305483174,45.775,39.439,trapez,bawelna,40.0,25.0,0.3,103849.677
57.234715495349896,0.20639387329366723,93.079,38.519,trojkat,mikrofibra,35.0,30.0,0.3,115310.799
131.5004222825329,0.07152367553847552,35.536,13.715,trojkat,poliester,35.0,30.0,0.3,107518.377
52.966582402522555,0.2946759853898998,46.546,43.892,kwadrat,poliester,30.0,30.0,0.3,112385.529
235.54291013740618,0.14383918337529839,97.653,35.546,trapez,bawelna,40.0,25.0,0.3,94083.015
220.9595724002999,0.2937162021800378,42.722,9.187,kwadrat,wiskoza,30.0,30.0,0.3,55078.866
114.41868028206169,0.2870374118769243,82.285,45.631,trapez,wiskoza,40.0,25.0,0.3,74952.483
395.6782220077277,0.29072346007822636,52.761,35.234,trojkat,poliester,35.0,30.0,0.3,60202.723
288.10559255935243,0.168710099586363,71.263,25.567,trojkat,poliester,35.0,30.0,0.3,12221.89
76.03362094959112,0.03345703940486137,83.415,43.587,trapez,poliester,40.0,25.0,0.3,77356.79
412.21700524536874,0.2357312159189575,32.747,12.266,trojkat,wiskoza,35.0,30.0,0.3,106269.186
473.3857115903315,0.19994360732792785,58.971,25.974,trapez,mikrofibra,40.0,25.0,0.3,108307.474
457.2562756404989,0.052552122335671116,87.773,20.283,kwadrat,mikrofibra,30.0,30.0,0.3,29060.172
468.6381108440997,0.07882581234372393,53.372,15.226,kwadrat,bawelna,30.0,30.0,0.3,92151.302
420.246095678301,0.16598592479428276,84.265,17.508,kwadrat,wiskoza,30.0,30.0,0.3,42364.09
185.0819094019826,0.16682215886168691,33.068,27.134,kwadrat,mikrofibra,30.0,30.0,0.3,118437.84
112.93452613301803,0.03648583761406685,50.191,5.34,trojkat,bawelna,35.0,30.0,0.3,58989.854
71.93518490918987,0.2177087959397721,23.487,13.497,kwadrat,mikrofibra,30.0,30.0,0.3,84318.101
68.62288806487459,0.2721795241783431,32.53,22.135,trojkat,poliester,35.0,30.0,0.3,15228.42
155.81223860889662,0.1253214529331288,64.937,40.289,trojkat,bawelna,35.0,30.0,0.3,41582.226
370.0054832697174,0.2629135290203015,96.379,36.861,kwadrat,wiskoza,30.0,30.0,0.3,88741.829
161.9003687777777,0.01773333302543616,82.106,14.019,kwadrat,wiskoza,30.0,30.0,0.3,47785.303
169.47345372734105,0.08192228801056411,61.237,17.761,trojkat,bawelna,35.0,30.0,0.3,30562.739
96.50326165438037,0.06363867815449936,79.452,41.382,trojkat,wiskoza,35.0,30.0,0.3,50787.401
195.75321249697308,0.1398587415711126,35.391,7.131,trojkat,bawelna,35.0,30.0,0.3,84395.659
458.96821826075893,0.28957245267346,100.737,28.924,trapez,mikrofibra,40.0,25.0,0.3,22004.928
381.2656872507128,0.09099739208417953,34.4,29.265,trapez,poliester,40.0,25.0,0.3,66821.105
289.2481127890157,0.06771092114103291,74.282,25.144,trojkat,bawelna,35.0,30.0,0.3,26494.177
357.7368762539749,0.12144774254871217,31.923,18.953,trapez,bawelna,40.0,25.0,0.3,33819.571
459.16731873994627,0.1948469742317727,33.043,32.026,trapez,bawelna,40.0,25.0,0.3,8900.496
117.04224128449658,0.08774503293147787,23.545,3.174,trapez,wiskoza,40.0,25.0,0.3,29056.301
285.132032067223,0.014392135823162244,65.676,38.408,trojkat,poliester,35.0,30.0,0.3,67938.239
88.15910731085599,0.2921713156666833,76.907,33.416,kwadrat,bawelna,30.0,30.0,0.3,80451.837
180.45297142311705,0.28067045122983003,46.311,22.259,kwadrat,poliester,30.0,30.0,0.3,35648.266
162.19301293404334,0.26569780309029933,86.511,14.79,trojkat,bawelna,35.0,30.0,0.3,88988.549
132.54233702560535,0.23215041825463573,19.195,3.493,kwadrat,mikrofibra,30.0,30.0,0.3,121352.08
280.11003911982544,0.12063550140821498,48.973,24.172,trapez,bawelna,40.0,25.0,0.3,112717.751
317.4141052399634,0.12241358016452028,81.121,9.628,trojkat,poliester,35.0,30.0,0.3,89814.032
309.6099085542707,0.2994477459950615,52.041,38.743,trapez,wiskoza,40.0,25.0,0.3,31403.86
161.1359815865955,0.004009686099536236,69.831,29.759,trapez,wiskoza,40.0,25.0,0.3,83517.95
455.5416085539595,0.022165050125877772,80.8,19.319,trojkat,mikrofibra,35.0,30.0,0.3,8250.606
458.47356046273444,0.17018321141935713,42.028,33.102,kwadrat,wiskoza,30.0,30.0,0.3,91295.625
416.560426701201,0.23901700899280942,73.557,14.759,trapez,wiskoza,40.0,25.0,0.3,88313.608
390.66487562354087,0.14282839342596246,81.318,34.041,kwadrat,wiskoza,30.0,30.0,0.3,67000.127
54.94928048170691,0.07485000187118342,40.43,9.211,trojkat,bawelna,35.0,30.0,0.3,90599.394
216.79838056094957,0.1869022756873598,30.239,19.115,trojkat,mikrofibra,35.0,30.0,0.3,40056.532
353.1643884457573,0.018425232493146038,61.11,10.441,kwadrat,wiskoza,30.0,30.0,0.3,28115.424
75.65789480834243,0.25775068593394607,78.571,46.305,kwadrat,wiskoza,30.0,30.0,0.3,45024.513
438.26001535792716,0.010835256136200922,17.792,2.617,trapez,poliester,40.0,25.0,0.3,88021.722
86.82049718992263,0.16450722733070275,105.741,40.019,trapez,wiskoza,40.0,25.0,0.3,77991.061
226.45670126061535,0.26208831642008756,58.333,41.478,trapez,wiskoza,40.0,25.0,0.3,80914.59
174.01817064679204,0.10444723204322587,47.944,29.624,trojkat,poliester,35.0,30.0,0.3,40746.622
275.43282186171393,0.21445403256305115,6.926,4.81,trojkat,mikrofibra,35.0,30.0,0.3,11189.569
309.7087027348016,0.19867502141419507,73.701,32.597,trojkat,bawelna,35.0,30.0,0.3,55080.484
233.38689038537743,0.2992024006584893,86.726,35.131,kwadrat,poliester,30.0,30.0,0.3,11318.077
101.61040220209242,0.17903346828250605,55.449,6.08,kwadrat,bawelna,30.0,30.0,0.3,38278.193
287.19942140913554,0.05625004390409549,101.692,40.943,trojkat,wiskoza,35.0,30.0,0.3,109124.211
255.7833799795342,0.0030367675620342036,41.197,35.493,trapez,wiskoza,40.0,25.0,0.3,72673.221
172.12580769484413,0.08832693008912432,70.336,3.881,trojkat,mikrofibra,35.0,30.0,0.3,371.548
408.5378227986054,0.13019217694587107,71.408,35.342,kwadrat,wiskoza,30.0,30.0,0.3,89561.783
63.56470765898374,0.14521593574566213,56.051,25.189,trapez,mikrofibra,40.0,25.0,0.3,23967.081
164.53247744141146,0.21458869855723925,40.893,3.632,trojkat,mikrofibra,35.0,30.0,0.3,6055.956
126.47412098374267,0.28007641572486397,60.854,32.012,trapez,poliester,40.0,25.0,0.3,115428.662
225.45264389584992,0.10139715002333083,112.857,42.918,kwadrat,wiskoza,30.0,30.0,0.3,8902.322
160.6717464137821,0.10252291046389159,110.648,41.37,kwadrat,wiskoza,30.0,30.0,0.3,114234.026
62.42722576802156,0.27274208503701525,11.574,2.672,trapez,mikrofibra,40.0,25.0,0.3,39676.236
356.1870385731363,0.01200132666708813,107.224,47.739,kwadrat,bawelna,30.0,30.0,0.3,56450.994
132.05606264497527,0.22797996335084797,39.325,13.69,trapez,mikrofibra,40.0,25.0,0.3,101752.732
149.35910808938038,0.21828701543976375,11.957,1.676,kwadrat,poliester,30.0,30.0,0.3,78480.281
341.2569744438765,0.26276445515003755,34.591,18.575,trapez,mikrofibra,40.0,25.0,0.3,61025.681
75.02293138405568,0.2806343003958754,21.337,17.725,trojkat,wiskoza,35.0,30.0,0.3,103683.925
456.29510047600394,0.2946226529902376,59.426,39.397,kwadrat,wiskoza,30.0,30.0,0.3,102787.169
430.2272631047462,0.03288354239960316,58.309,35.182,trapez,wiskoza,40.0,25.0,0.3,120046.845
147.56617662697533,0.29656378065380123,67.522,39.658,kwadrat,wiskoza,30.0,30.0,0.3,78321.257
406.27304670358774,0.2520912124734419,47.58,6.177,kwadrat,poliester,30.0,30.0,0.3,12139.824
257.0088954896373,0.019372093890764042,45.111,36.841,trapez,mikrofibra,40.0,25.0,0.3,21849.127
146.31786129648458,0.18549392441285503,71.595,18.076,trojkat,poliester,35.0,30.0,0.3,42585.548
186.4456116003066,0.2039866499621221,77.641,8.255,kwadrat,wiskoza,30.0,30.0,0.3,100790.95
383.65329561771114,0.25241248984079884,93.673,27.313,kwadrat,wiskoza,30.0,30.0,0.3,107912.676
368.3915742321483,0.0038506804190210683,49.505,5.002,kwadrat,bawelna,30.0,30.0,0.3,60216.944
337.86337026495244,0.10832293516313586,85.989,47.269,kwadrat,wiskoza,30.0,30.0,0.3,104060.761
198.7014639283914,0.23810138559169466,18.163,12.974,trapez,mikrofibra,40.0,25.0,0.3,12461.034
120.30806574729618,0.28737482605211784,73.428,9.49,trapez,poliester,40.0,25.0,0.3,65686.031
62.682823555302605,0.13305605531722486,42.254,28.572,trojkat,bawelna,35.0,30.0,0.3,73721.995
496.9269874373198,0.1453275586175817,54.812,24.391,trojkat,bawelna,35.0,30.0,0.3,47534.683
204.43720929951283,0.19054162105046032,77.521,28.443,kwadrat,bawelna,30.0,30.0,0.3,30574.898
416.9625067540288,0.15106454189287735,21.876,12.69,trojkat,mikrofibra,35.0,30.0,0.3,28093.122
